id,name,title,category,organization,last_updated,tags,portal,location,source_url,harvested_at,notes
hv57-wcmm,Covid-19 Vaccine Doses in LA County Over Time,Covid-19 Vaccine Doses in LA County Over Time,,,2026-04-03T17:35:35.000Z,,data.lacity.org,,https://data.lacity.org/d/hv57-wcmm,2026-04-03T21:56:44.426260+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
7bzq-e7u2,California Population Vaccination Status by County,California Population Vaccination Status by County,,,2026-04-03T17:35:35.000Z,,data.lacity.org,,https://data.lacity.org/d/7bzq-e7u2,2026-04-03T21:56:45.431254+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
7wuw-i824,COVID Case Count in Los Angeles County vs. California Over Time,COVID Case Count in Los Angeles County vs. California Over Time,,,2025-11-11T21:25:58.000Z,,data.lacity.org,,https://data.lacity.org/d/7wuw-i824,2026-04-03T21:56:46.404429+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
wkek-kqw4,Cases Completed 2013 - Archived,Cases Completed 2013 - Archived,,"City of Los Angeles, Department of City Planning",2020-11-30T17:02:50.000Z,,data.lacity.org,,https://data.lacity.org/d/wkek-kqw4,2026-04-03T21:56:47.094429+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
s49e-q6j2,LADOT Metered Parking Inventory & Policies,LADOT Metered Parking Inventory & Policies,,LADOT Parking Meters Division,2026-04-03T13:30:35.000Z,,data.lacity.org,,https://data.lacity.org/d/s49e-q6j2,2026-04-03T21:56:47.957744+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
2azk-f6w7,Vaccination Status in Los Angeles County by Race/Ethnicity,Vaccination Status in Los Angeles County by Race/Ethnicity,,,2026-04-03T17:46:26.000Z,,data.lacity.org,,https://data.lacity.org/d/2azk-f6w7,2026-04-03T21:56:49.226965+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
vxhy-r447,Public Housing Sites Managed HACLA 2014,Public Housing Sites Managed HACLA 2014,,,2020-11-30T17:12:52.000Z,,data.lacity.org,,https://data.lacity.org/d/vxhy-r447,2026-04-03T21:56:50.329832+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
upvx-bixm,Historic Preservation Overlay Zone,Historic Preservation Overlay Zone,,Department of City Planning,2024-04-24T19:01:08.000Z,,data.lacity.org,,https://data.lacity.org/d/upvx-bixm,2026-04-03T21:56:51.496396+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
pd7p-irxv,COVID-19 Testing and Case Counts in LA County,COVID-19 Testing and Case Counts in LA County,,,2022-09-09T17:29:11.000Z,,data.lacity.org,,https://data.lacity.org/d/pd7p-irxv,2026-04-03T21:56:52.331069+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
9sm9-p5ez,COVID Testing in Los Angeles County Over Time,COVID Testing in Los Angeles County Over Time,,,2022-09-09T17:29:11.000Z,,data.lacity.org,,https://data.lacity.org/d/9sm9-p5ez,2026-04-03T21:56:53.139577+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
ckea-5u87,Cases Filed 2013 - Archived,Cases Filed 2013 - Archived,,"City of Los Angeles, Department of City Planning",2020-11-30T17:04:55.000Z,,data.lacity.org,,https://data.lacity.org/d/ckea-5u87,2026-04-03T21:56:55.341812+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
stwt-vhqy,Vida Saludable,Vida Saludable,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/stwt-vhqy,2026-04-03T21:56:56.185038+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
r4ka-x5je,LAPD Calls for Service 2019,LAPD Calls for Service 2019,,Los Angeles Police Department,2021-02-23T20:39:09.000Z,,data.lacity.org,,https://data.lacity.org/d/r4ka-x5je,2026-04-03T21:56:57.662835+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
6rvp-amz7,Cases Filed 2015,Cases Filed 2015,,"City of Los Angeles, Department of City Planning",2020-11-30T17:17:16.000Z,,data.lacity.org,,https://data.lacity.org/d/6rvp-amz7,2026-04-03T21:56:58.463805+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
6rfm-e3de,Comm Permits over 100k,Comm Permits over 100k,,LADBS,2025-01-29T02:44:56.000Z,,data.lacity.org,,https://data.lacity.org/d/6rfm-e3de,2026-04-03T21:56:59.932466+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
733b-ryrk,Business Improvement Districts,Business Improvement Districts,,Department of City Planning,2024-04-24T19:02:27.000Z,,data.lacity.org,,https://data.lacity.org/d/733b-ryrk,2026-04-03T21:57:00.640411+00:00,non_html:text/html; charset=utf-8; 
rq3b-xjk8,MyLA311 Service Request Data 2020,MyLA311 Service Request Data 2020,,City of Los Angeles - Information Technology Agency,2026-04-03T20:01:14.000Z,,data.lacity.org,,https://data.lacity.org/d/rq3b-xjk8,2026-04-03T21:57:01.677091+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
d9ip-g3wa,Specific Plans,Specific Plans,,Department of City Planning,2024-04-24T19:01:26.000Z,,data.lacity.org,,https://data.lacity.org/d/d9ip-g3wa,2026-04-03T21:57:02.424589+00:00,non_html:text/html; charset=utf-8; 
fqxv-krpf,Federal Renewal Community,Federal Renewal Community,,Department of City Planning,2024-04-24T19:01:44.000Z,,data.lacity.org,,https://data.lacity.org/d/fqxv-krpf,2026-04-03T21:57:03.137773+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
j7mw-thyc,Bureau of Engineering Permit Information,Bureau of Engineering Permit Information,,Bureau of Engineering,2026-04-03T13:28:12.000Z,,data.lacity.org,,https://data.lacity.org/d/j7mw-thyc,2026-04-03T21:57:04.159737+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
cp3z-fkjr,#ACoolDataset - Total Active Businesses in City of Los Angeles Council District 13,#ACoolDataset - Total Active Businesses in City of Los Angeles Council District 13,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/cp3z-fkjr,2026-04-03T21:57:04.892212+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
fsgi-y87k,Demolition permit,Demolition permit,,LADBS,2025-01-29T02:51:38.000Z,,data.lacity.org,,https://data.lacity.org/d/fsgi-y87k,2026-04-03T21:57:05.900594+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
gnbc-bvkw,New Apartments,New Apartments,,LADBS,2025-01-29T02:52:09.000Z,,data.lacity.org,,https://data.lacity.org/d/gnbc-bvkw,2026-04-03T21:57:06.898631+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
tntc-vi3z,BuildingSafetyPermitInformation-91607,BuildingSafetyPermitInformation-91607,,LADBS,2025-01-14T20:16:39.000Z,,data.lacity.org,,https://data.lacity.org/d/tntc-vi3z,2026-04-03T21:57:08.157012+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
2mzm-av8t,Traffic Accidents by date,Traffic Accidents by date,,Los Angeles Police Department,2025-03-11T16:30:17.000Z,,data.lacity.org,,https://data.lacity.org/d/2mzm-av8t,2026-04-03T21:57:10.353232+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
kmhg-kk8x,#ACoolDataset - Total Active Businesses in City of Los Angeles Council District 01,#ACoolDataset - Total Active Businesses in City of Los Angeles Council District 01,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/kmhg-kk8x,2026-04-03T21:57:11.397094+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
ci25-wgt7,"Vehicle and Pedestrian Stop Data 2010 to June 30th, 2018","Vehicle and Pedestrian Stop Data 2010 to June 30th, 2018",,Los Angeles Police Department,2022-09-03T17:49:35.000Z,,data.lacity.org,,https://data.lacity.org/d/ci25-wgt7,2026-04-03T21:57:12.224207+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
nuub-r4zx,Department of Recreation and Parks' GIS Map of Park Boundaries,Department of Recreation and Parks' GIS Map of Park Boundaries,,Department of Recreation and Parks,2025-02-12T16:16:05.000Z,,data.lacity.org,,https://data.lacity.org/d/nuub-r4zx,2026-04-03T21:57:13.031888+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
ufhz-e3b7,#ACoolDataset - Total Active Businesses in City of Los Angeles Council District 09,#ACoolDataset - Total Active Businesses in City of Los Angeles Council District 09,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/ufhz-e3b7,2026-04-03T21:57:14.131989+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
ryvm-a59m,LAPD Calls for Service 2017,LAPD Calls for Service 2017,,Los Angeles Police Department,2020-11-30T17:17:30.000Z,,data.lacity.org,,https://data.lacity.org/d/ryvm-a59m,2026-04-03T21:57:14.993647+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
w7fj-pvcu,New Home Construction,New Home Construction,,LADBS,2025-01-29T02:59:14.000Z,,data.lacity.org,,https://data.lacity.org/d/w7fj-pvcu,2026-04-03T21:57:16.077563+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
epux-nymu,LADOT Parking Meter Location Map,LADOT Parking Meter Location Map,,LADOT Parking Meters Division,2026-04-03T13:30:35.000Z,,data.lacity.org,,https://data.lacity.org/d/epux-nymu,2026-04-03T21:57:17.493814+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
d3th-bqdk,What's Happening LA Calendar Dataset - ARCHIVED,What's Happening LA Calendar Dataset - ARCHIVED,,,2020-11-30T17:22:09.000Z,,data.lacity.org,,https://data.lacity.org/d/d3th-bqdk,2026-04-03T21:57:18.384046+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
4f5p-udkv,Parking Citations,Parking Citations,,,2025-12-14T14:02:52.000Z,,data.lacity.org,,https://data.lacity.org/d/4f5p-udkv,2026-04-03T21:57:19.189789+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
hikj-664h,Crime in Los Angeles in 2020 Bar Chart,Crime in Los Angeles in 2020 Bar Chart,,Los Angeles Police Department,2026-03-04T17:17:20.000Z,,data.lacity.org,,https://data.lacity.org/d/hikj-664h,2026-04-03T21:57:20.318793+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
8cmr-fbcu,Animal Services Intake Data,Animal Services Intake Data,,"City of Los Angeles, Department of Animal Services",2020-11-30T17:12:42.000Z,,data.lacity.org,,https://data.lacity.org/d/8cmr-fbcu,2026-04-03T21:57:21.102075+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
72x5-ahqq,#ACoolDataset - Total Active Businesses in City of Los Angeles Council District 08,#ACoolDataset - Total Active Businesses in City of Los Angeles Council District 08,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/72x5-ahqq,2026-04-03T21:57:21.995892+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
29fd-3paw,Restaurant and Market Health Inspections,Restaurant and Market Health Inspections,,County of Los Angeles Public Health,2020-11-30T17:17:51.000Z,,data.lacity.org,,https://data.lacity.org/d/29fd-3paw,2026-04-03T21:57:22.763807+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
x5in-yvv3,#ACoolDataset - Total Active Businesses in City of Los Angeles Council District 04,#ACoolDataset - Total Active Businesses in City of Los Angeles Council District 04,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/x5in-yvv3,2026-04-03T21:57:23.670023+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
d5tk-j8zq,#ACoolDataset - Total Active Businesses in City of Los Angeles Council District 10,#ACoolDataset - Total Active Businesses in City of Los Angeles Council District 10,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/d5tk-j8zq,2026-04-03T21:57:24.516508+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
94pe-6kzd,#ACoolDataset - Total Active Businesses in City of Los Angeles Council District 11,#ACoolDataset - Total Active Businesses in City of Los Angeles Council District 11,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/94pe-6kzd,2026-04-03T21:57:25.450379+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
p9pj-34nk,#ACoolDataset - Total Active Businesses in City of Los Angeles Council District 15,#ACoolDataset - Total Active Businesses in City of Los Angeles Council District 15,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/p9pj-34nk,2026-04-03T21:57:26.340819+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
x8h7-53qj,#ACoolDataset - Total Active Businesses in City of Los Angeles Council District 03,#ACoolDataset - Total Active Businesses in City of Los Angeles Council District 03,,Office of Finance,2026-03-15T15:38:51.000Z,,data.lacity.org,,https://data.lacity.org/d/x8h7-53qj,2026-04-03T21:57:27.304915+00:00,html_error:Couldn't find a tree builder with the features you requested: lxml. Do you need to install a parser library?; 
